C,C#,D,D#,E,F,F#,G,G#,A,A#,B,label
0.173053575,0.010866948,0.116658549,0.102718408,0.016773227,0.134250048,0.009755282,0.1653374,0.084763798,0.030377512,0.114427481,0.041017773,13
0.193782495,0.0,0.122643735,0.153520313,0.017537402,0.129155187,0.0,0.187958396,0.034545105,0.02730544,0.071337274,0.062214652,13
0.214684036,0.0,0.114474795,0.170707749,0.009507308,0.118812199,0.0,0.17690756,0.043199136,0.037583831,0.05797034,0.056153046,13
0.139669266,0.083557225,0.025675749,0.157291821,0.010234924,0.174822354,0.012437578,0.120687163,0.114619166,0.012437578,0.146494247,0.00207293,4
0.188481351,0.0,0.103094972,0.201087813,0.015005038,0.101878765,0.004978066,0.176747499,0.068165185,0.004978066,0.083879994,0.051703251,13
0.182198133,0.0,0.098971743,0.012837584,0.116439626,0.049471794,0.038512753,0.178153863,0.031692269,0.175985192,0.0,0.115737043,1
0.243579572,0.0,0.165926822,0.0,0.141262298,0.074384981,0.005687221,0.179189133,0.0,0.11383962,0.011374442,0.064755911,1
0.175767879,0.0,0.140554341,0.155187081,0.009492249,0.102159665,0.020362005,0.155625896,0.076871808,0.020362005,0.083206547,0.060410524,13
0.171469346,0.016442289,0.158052596,0.003503498,0.123178222,0.118321628,0.007006996,0.177283215,0.0,0.141733455,0.01751749,0.065491263,1
0.184665886,0.008660152,0.166649133,0.0,0.168155737,0.06608151,0.008660152,0.252236474,0.0,0.052287034,0.0,0.092603922,8
0.213380071,0.0,0.147974823,0.0,0.125161622,0.102167909,0.007935471,0.200486419,0.007935471,0.086793573,0.0,0.10816464,1
0.212708065,0.068352496,0.021900713,0.063674221,0.079184186,0.196537301,0.0,0.145639256,0.14335923,0.0,0.052842531,0.015802001,18
0.205146382,0.015940939,0.104248314,0.0,0.167626697,0.063763756,0.007970469,0.23518265,0.0,0.090866885,0.007970469,0.10128344,1
0.177927813,0.00811713,0.106547044,0.0,0.17371019,0.078680209,0.00811713,0.23594188,0.0,0.088895972,0.0,0.122062633,1
0.21544111,0.0,0.106467716,0.0,0.16410108,0.062422641,0.00780283,0.23056296,0.00780283,0.099042153,0.0,0.106356678,1
0.216789223,0.0,0.092533874,0.0,0.189154382,0.040634176,0.01625367,0.23820946,0.008126835,0.103154783,0.0,0.095143597,1
0.167278817,0.0,0.151535016,0.0,0.15532803,0.085095917,0.017558028,0.223834141,0.0,0.110883564,0.0,0.088486485,1
0.167706228,0.0,0.130814951,0.0,0.164234198,0.108440617,0.018168184,0.194684922,0.0,0.121601588,0.0,0.094349312,1
0.161737694,0.008953783,0.104824955,0.0,0.162005719,0.068882406,0.026861349,0.206364176,0.026861349,0.128811029,0.026861349,0.077836189,1
0.210542524,0.0,0.159387637,0.006593658,0.133688283,0.08125782,0.019780975,0.130208288,0.026374633,0.123778959,0.0,0.108387224,1
0.167172139,0.0,0.118212947,0.0,0.211681061,0.134112211,0.0,0.215981731,0.011283006,0.107848486,0.0,0.033708419,1
0.234430511,0.0,0.103740367,0.0,0.173948267,0.089811565,0.0,0.193086762,0.011626028,0.128904333,0.0,0.064452166,1
0.169281178,0.017302074,0.125331062,0.0,0.140590837,0.111644335,0.005890229,0.183345322,0.011780458,0.146013858,0.0,0.088820646,1
0.192975268,0.018682478,0.163733364,0.006227493,0.12562639,0.070517835,0.012454985,0.201182978,0.0,0.127147848,0.0,0.081451362,1
0.210453436,0.012468524,0.134799351,0.0,0.147511965,0.0749155,0.018702787,0.193191469,0.0,0.11281557,0.0,0.095141398,1
0.18077062,0.012384893,0.125956663,0.006192447,0.164311367,0.070508516,0.030962234,0.169946426,0.0,0.124531889,0.0,0.114434944,1
0.193035232,0.006232922,0.133012876,0.0,0.135696656,0.093598167,0.02493169,0.17746114,0.006232922,0.135810169,0.0,0.093988226,1
0.206712075,0.0,0.137144507,0.0,0.147406932,0.089066995,0.012993144,0.17580983,0.0,0.141392963,0.0,0.089473554,1
0.197977567,0.0,0.073575325,0.173993895,0.017470079,0.094534906,0.0,0.189242528,0.079380232,0.005159179,0.139294531,0.029371757,13
0.151564353,0.0,0.121932853,0.116513333,0.019065018,0.097963127,0.012980794,0.223724917,0.025961587,0.05642171,0.114943922,0.058928384,20
0.162403556,0.0,0.12377197,0.145279058,0.011011479,0.108659731,0.0,0.195173744,0.052029708,0.024018906,0.112776803,0.064875046,13
0.151941546,0.0,0.14255526,0.109493199,0.016725357,0.112368777,0.016725357,0.195743497,0.029146223,0.058292445,0.101376824,0.065631516,20
0.15384375,0.0,0.127301039,0.131422558,0.0163501,0.073334671,0.024284372,0.22248227,0.058847751,0.052776658,0.105173384,0.034183447,20
0.182659112,0.006529213,0.109444312,0.139628835,0.012649824,0.136267333,0.0,0.161406032,0.095831222,0.003264607,0.126033262,0.026286248,13
0.169830692,0.0,0.104257548,0.182689289,0.0,0.127883539,0.0,0.200450895,0.031784979,0.012713992,0.117077947,0.053311119,13
0.245358844,0.0,0.136549689,0.0,0.159171155,0.093690795,0.01105225,0.152272924,0.005526125,0.118574143,0.005526125,0.072277951,1
0.194322466,0.0,0.150851904,0.0,0.159981471,0.097633001,0.005437905,0.171557137,0.014644856,0.101742355,0.0,0.103828904,1
0.225054772,0.0,0.118332424,0.0,0.161805014,0.109015662,0.005263954,0.168178337,0.020726393,0.091190795,0.0,0.100432649,1
0.194907588,0.0,0.155046325,0.007173705,0.166521073,0.076260256,0.007173705,0.214352514,0.0,0.074058692,0.007173705,0.097332437,1
0.184104129,0.0,0.152487111,0.0,0.174422984,0.09046672,0.007162546,0.233456758,0.0,0.059618397,0.007162546,0.09111881,1
0.245849367,0.0,0.111494498,0.0,0.145389918,0.0980265,0.015293154,0.190086721,0.0,0.070752405,0.015293154,0.107814282,1
0.176408027,0.0,0.1189679949999999,0.161011488,0.010924415,0.125177304,0.0,0.189578423,0.051618328,0.006452291,0.097135348,0.062726381,13
0.173582402,0.0,0.120336904,0.125197974,0.008779014,0.141491171,0.008779014,0.163704597,0.049430466,0.076316903,0.114823527,0.017558028,13
0.226466458,0.0,0.150342595,0.0,0.155387486,0.069133484,0.014264464,0.205980328,0.0,0.121367328,0.0,0.057057856,1
0.259633447,0.0,0.112399857,0.0,0.186587591,0.047810199,0.0,0.174427202,0.010624489,0.132018541,0.0,0.076498674,1
0.258148935,0.0,0.095310129,0.0,0.178553468,0.088549879,0.0,0.162551215,0.008096049,0.11909162,0.0,0.089698706,1
0.203281457,0.0,0.119012259,0.167862429,0.016164606,0.105020376,0.009547307,0.18138832,0.080065747,0.009547307,0.089015578,0.019094614,13
0.192464297,0.0,0.127627403,0.138076167,0.0160474,0.113736973,0.018956162,0.198146944,0.074638362,0.018956162,0.063437805,0.037912324,13
0.216039627,0.0,0.116624024,0.008959543,0.181529757,0.051007629,0.042048087,0.153442881,0.017919085,0.128333194,0.0,0.084096173,1
0.202356398,0.0,0.179667071,0.0,0.124411406,0.069591636,0.007464005,0.196156362,0.0,0.106444559,0.0,0.113908564,8
0.203958673,0.0,0.139002009,0.0,0.149839151,0.062611432,0.031515841,0.156024225,0.020146043,0.127283761,0.0,0.109618865,1
0.175357722,0.003954462,0.127641306,0.0,0.164080521,0.087311836,0.019772312,0.179662373,0.011863387,0.13903351,0.01460425,0.076718322,1
0.136115814,0.0,0.127850788,0.148328211,0.011127971,0.145210237,0.0,0.205657524,0.057135592,0.017700488,0.084961141,0.065912233,13
0.193237824,0.002869852,0.133078893,0.0,0.144988589,0.10522027,0.0203166,0.15169125,0.017219113,0.138793159,0.002869852,0.089714598,1
0.180984353,0.0,0.13904558,0.0,0.13857804,0.084910011,0.028192246,0.162576635,0.018720878,0.139752756,0.021517916,0.085721585,1
0.186113951,0.008036133,0.138567711,0.0,0.143327695,0.082548392,0.019971989,0.187969306,0.005967928,0.127781224,0.002983964,0.096731707,1
0.14467327,0.017474813,0.146265867,0.0,0.111135847,0.131637271,0.017474813,0.218379783,0.0,0.122056667,0.026972525,0.063929144,1
0.20892196,0.0,0.141763619,0.190871581,0.020216893,0.074135641,0.0,0.190212486,0.03706782,0.01003703,0.049557029,0.077215942,13
0.180197956,0.027175417,0.118233116,0.0,0.184390632,0.115609243,0.006793854,0.13399234,0.006793854,0.147372325,0.033969272,0.04547199,1
0.216541316,0.008935083,0.107929719,0.0,0.198092448,0.105849936,0.0,0.170397651,0.013402625,0.116864802,0.004467542,0.057518878,1
0.217455476,0.0,0.12591391,0.0,0.130515495,0.098608032,0.02227054,0.197695611,0.0,0.116985494,0.0060303,0.084525143,1
0.208415502,0.0,0.155065365,0.0,0.120865995,0.106613812,0.021468591,0.187268656,0.0,0.100309293,0.005367148,0.094625637,1
0.223708841,0.005183705,0.135878911,0.0,0.117457502,0.076782377,0.02073482,0.176789283,0.005183705,0.132929143,0.005183705,0.100168008,1
0.153845155,0.0,0.12123194,0.138221404,0.010728992,0.14000391,0.0,0.211444414,0.057031813,0.019010604,0.097606471,0.050875298,13
0.186038609,0.00618468,0.126363011,0.0,0.133582378,0.110527841,0.029113373,0.205189032,0.0,0.105840709,0.00618468,0.090975687,1
0.20303589,0.005405471,0.139694809,0.0,0.131219327,0.093948182,0.025368449,0.204572294,0.005405471,0.097707721,0.005405471,0.088236916,1
0.248499342,0.0,0.09775546,0.0,0.176073764,0.068207406,0.011000801,0.214307381,0.0,0.101442702,0.005500401,0.077212743,1
0.215246404,0.0,0.130582766,0.0,0.166105373,0.072546944,0.021192253,0.162748738,0.005298063,0.112973952,0.0,0.113305508,1
0.180909328,0.0,0.137296734,0.0,0.16758969,0.066745916,0.018175774,0.162185329,0.022375022,0.1307596,0.006058591,0.107904016,1
0.205411132,0.0,0.115363966,0.0,0.173830122,0.047302174,0.014134595,0.199095483,0.007067298,0.141464248,0.021201893,0.075129089,1
0.165035899,0.008042778,0.115819575,0.012064168,0.157026031,0.090090987,0.036192503,0.165068809,0.008042778,0.142996907,0.010830029,0.088789536,1
0.219881249,0.0,0.156264594,0.105763377,0.027910341,0.094811494,0.00565282,0.186557833,0.067574698,0.015223644,0.030447288,0.089912662,13
0.168499678,0.0,0.144637145,0.180782352,0.0,0.094747318,0.0,0.186396479,0.044302991,0.026581794,0.062024187,0.092028057,13
0.152561019,0.013046154,0.152919092,0.0,0.16411174,0.054703913,0.019569232,0.220402145,0.013046154,0.10045828,0.0,0.10918227,8
0.153021329,0.0,0.112953653,0.149864235,0.010752024,0.106099468,0.0,0.217389015,0.076205659,0.019051415,0.099855294,0.054807909,13
0.215293707,0.0,0.129381559,0.0,0.206790229,0.040324895,0.013266254,0.202377256,0.006633127,0.070928731,0.0,0.115004243,1
0.175307029,0.012070283,0.135908946,0.0,0.177450974,0.072900401,0.012070283,0.182438952,0.024140566,0.111442099,0.0,0.096270466,1
0.198210563,0.012948315,0.12867284,0.0,0.183480027,0.073716136,0.012948315,0.192693019,0.006474158,0.108587326,0.0,0.082269302,1
0.171595763,0.012235992,0.11681426,0.006117996,0.182249986,0.080019222,0.018353988,0.195062475,0.018353988,0.115334898,0.0,0.083861432,1
0.197331404,0.012653664,0.111545374,0.0,0.185928176,0.063770158,0.012653664,0.172910285,0.012653664,0.12533507,0.0,0.105218542,1
0.17276488,0.012264628,0.138777492,0.0,0.18731062,0.049544922,0.012264628,0.207914313,0.006132314,0.088308041,0.0,0.124718162,8
0.180125542,0.012480129,0.131145801,0.0,0.185886301,0.056655535,0.012480129,0.185810255,0.012480129,0.121466171,0.0,0.101470009,1
0.192966641,0.011867593,0.122046003,0.0,0.157041082,0.071676222,0.01780139,0.206480608,0.011867593,0.105457958,0.005933797,0.096861113,1
0.194830134,0.0,0.16718206,0.127859984,0.019825722,0.095824748,0.007361656,0.165914817,0.032289788,0.039651444,0.092520887,0.056738761,13
0.193212725,0.0,0.17542414,0.0,0.10947083,0.023226512,0.043122159,0.236601975,0.008624432,0.083597534,0.0,0.126719693,8
0.220634866,0.0,0.102072088,0.0,0.182170242,0.105260954,0.0,0.207101595,0.0,0.095117186,0.003790125,0.083852945,1
0.181616243,0.0,0.102986428,0.197579204,0.014178465,0.076990108,0.0,0.183676342,0.085028108,0.0,0.143866808,0.014078295,13
0.178256546,0.014854068,0.139640039,0.022666447,0.13372012,0.078870777,0.033922047,0.182871707,0.0,0.124608312,0.027140481,0.063449457,1
0.174993344,0.0,0.10558992,0.17414397,0.020323756,0.117934288,0.01383783,0.142829122,0.05322795,0.05535132,0.11409284,0.02767566,13
0.160234115,0.0,0.096674296,0.183821581,0.01954078,0.123470927,0.0,0.191804749,0.068104965,0.014511703,0.122296103,0.01954078,13
0.216243947,0.0,0.114459673,0.0,0.169817762,0.07916516,0.015244278,0.234915347,0.0,0.080334753,0.0,0.08981908,1
0.1793464,0.01274985,0.136066323,0.110795523,0.030233955,0.103640295,0.017484105,0.186935862,0.055733656,0.041155376,0.068672086,0.057186569,13
0.243472724,0.0,0.11965903,0.007470874,0.183447405,0.014941747,0.014941747,0.173988117,0.007470874,0.124244557,0.0,0.110362924,1
0.184840564,0.011856893,0.081649091,0.153197305,0.029726598,0.151070283,0.0,0.182594888,0.086736293,0.0,0.08868585,0.029642234,13
0.161459618,0.0,0.160248302,0.118364927,0.011607318,0.104131239,0.015806143,0.197667096,0.02766075,0.037089955,0.0797165,0.086248152,13
0.162013069,0.018704515,0.17311912,0.0,0.146538592,0.125295673,0.006234838,0.163361057,0.0,0.123185694,0.033582166,0.047965275,1
0.164082902,0.00434235,0.161823848,0.151338488,0.0,0.111641157,0.0,0.169547634,0.052108205,0.016036762,0.099071233,0.07000742,13
0.139780066,0.005420108,0.150901524,0.136578446,0.020017037,0.110828709,0.010840217,0.194532174,0.040034074,0.047547497,0.099729362,0.043790786,20
0.218779172,0.013640776,0.07232524,0.179453306,0.01183289,0.113701324,0.0,0.160837257,0.090978518,0.006820388,0.123574474,0.008056656,13
0.198657388,0.01321222,0.143119784,0.0,0.133898089,0.067836987,0.021015758,0.211322575,0.0,0.112374409,0.0,0.098562791,1
0.254757562,0.0,0.082012512,0.0,0.198423336,0.068764904,0.00555173,0.178643514,0.011103459,0.10977116,0.022206918,0.068764904,1
0.19232972,0.014169573,0.100081078,0.007084786,0.167737455,0.066499311,0.035423931,0.183644347,0.007084786,0.129375649,0.007084786,0.089484576,1
0.197147347,0.007203081,0.118624752,0.0,0.149932982,0.064827733,0.028812326,0.191216295,0.007203081,0.129647535,0.021609244,0.083775624,1
0.18733194,0.0,0.131701934,0.128589426,0.015207208,0.088614519,0.022586865,0.183064791,0.049087505,0.061760505,0.092528294,0.039527014,13
0.17679952,0.0,0.128692621,0.123717386,0.021350094,0.106291919,0.0173432,0.186090262,0.060043387,0.061817559,0.08894872,0.028905333,13
0.195741619,0.0,0.111541174,0.130720583,0.026581616,0.109802937,0.005663971,0.193213872,0.065874955,0.028319853,0.094629863,0.037909557,13
0.19424178,0.005971657,0.101144463,0.131935104,0.022053965,0.097852845,0.011943314,0.205627568,0.051912251,0.047773257,0.081770537,0.047773257,13
0.167408809,0.010565418,0.109420351,0.177047299,0.015848126,0.081280882,0.031696253,0.193290392,0.036978962,0.04226167,0.118353712,0.015848126,13
0.190917961,0.0,0.106009317,0.155866275,0.015860798,0.106476459,0.011778813,0.194631384,0.055279222,0.041225845,0.080728079,0.041225845,13
0.172915163,0.002895093,0.083117683,0.174204807,0.019418367,0.100348266,0.002895093,0.1920489,0.094927693,0.005790187,0.129166484,0.022272262,13
0.169444269,0.0,0.099823341,0.199062592,0.0,0.13204444,0.0,0.154588122,0.100874691,0.011492084,0.110888098,0.021782363,13
0.200077997,0.0,0.079898662,0.009191037,0.175045134,0.088514519,0.009191037,0.156401474,0.0,0.171962877,0.017806894,0.09191037,1
0.162999484,0.0,0.158243577,0.141660572,0.013800582,0.118693569,0.020554622,0.179733177,0.050606936,0.041109244,0.080443228,0.032155009,13
0.194465455,0.0,0.152350108,0.129981585,0.014945311,0.111079452,0.019833003,0.156808727,0.038144351,0.056455699,0.096497095,0.029439215,13
0.184979303,0.0,0.141126021,0.118270264,0.00629544,0.101226387,0.01259088,0.183105173,0.084272098,0.0314772,0.092499568,0.044157667,13
0.179011163,0.0,0.153804628,0.16919289,0.0,0.09676485,0.015315613,0.170942034,0.025526022,0.040841635,0.107759531,0.040841635,13
0.162332511,0.0,0.109227512,0.17741106,0.012881625,0.137278695,0.012790617,0.160457906,0.060027725,0.036409171,0.107564624,0.023618554,13
0.201666401,0.0,0.130445419,0.0,0.159028083,0.084254547,0.015401484,0.206406081,0.004841315,0.096888104,0.005718855,0.095349713,1
0.187791822,0.0,0.076023436,0.224498733,0.0,0.097776847,0.007894007,0.20268435,0.039470034,0.015788014,0.132284744,0.015788014,13
0.177636968,0.0,0.072427548,0.11868214,0.040457131,0.174794465,0.0,0.212343252,0.109239715,0.005258881,0.078642139,0.010517762,13
0.250097135,0.007463195,0.089091294,0.172351672,0.027562374,0.077514335,0.0,0.204608629,0.062587944,0.007463195,0.042021714,0.059238512,13
0.209336637,0.026007108,0.091106194,0.167407048,0.026007108,0.096427793,0.014084137,0.172768881,0.075301587,0.014084137,0.065657656,0.041811714,13
0.208503881,0.019733836,0.094799415,0.134725647,0.034388909,0.100336738,0.014655073,0.198178911,0.065947829,0.007327537,0.055912957,0.065489268,13
0.12636004,0.006078168,0.194017395,0.0,0.142713949,0.060883424,0.045999246,0.167598735,0.006078168,0.116069054,0.012156337,0.122045483,8
0.179425908,0.023723216,0.11591668,0.0,0.129212386,0.157902734,0.0,0.189613121,0.0,0.13111691,0.011861608,0.061227439,1
0.200304576,0.0,0.103329948,0.142564591,0.019060784,0.101679162,0.0,0.242745548,0.082708365,0.0,0.035605186,0.07200184,13
0.21825597,0.0,0.129387803,0.0,0.147182021,0.070854519,0.021256356,0.211815588,0.0,0.118396802,0.0,0.082850942,1
0.187655392,0.0,0.120423696,0.0,0.158356832,0.095904394,0.014754522,0.235039287,0.0,0.1163573,0.0,0.071508576,1
0.258274911,0.0,0.113732359,0.226814573,0.016911767,0.076218293,0.0,0.128086048,0.056866179,0.019977206,0.093130061,0.009988603,13
0.224645174,0.0,0.134137193,0.0,0.15625373,0.077846197,0.021230781,0.236710123,0.0,0.087656323,0.0,0.061520479,1
0.202822779,0.0,0.109725944,0.0,0.170460969,0.070758829,0.02877411,0.229387845,0.0,0.103627266,0.0,0.084442257,1
0.167930335,0.0,0.126810093,0.159921372,0.016440693,0.102391165,0.012209464,0.162947543,0.034754889,0.071383282,0.114687502,0.030523661,13
0.160657772,0.0,0.123294031,0.133173012,0.019508601,0.094155811,0.01584731,0.181667037,0.044299638,0.047211352,0.129312794,0.050872643,20
0.193199367,0.0,0.128995795,0.137142008,0.017074293,0.126902886,0.005664561,0.159714942,0.047504214,0.03791351,0.106590988,0.039297436,13
0.160869376,0.0,0.112726355,0.186306872,0.0,0.114620863,0.0,0.194673005,0.032161875,0.036077417,0.134317906,0.028246332,13
0.178291362,0.0,0.124040132,0.169638392,0.009538794,0.104113158,0.005633901,0.18982798,0.043342202,0.033803408,0.107967262,0.033803408,13
0.198769019,0.0,0.116241483,0.138073851,0.027254082,0.109229043,0.010870694,0.185052975,0.038047428,0.041814701,0.102034643,0.032612081,13
0.196164552,0.0,0.118029687,0.182074195,0.011053337,0.096229043,0.0,0.167459639,0.052227492,0.01958531,0.122013196,0.035163548,13
0.158214923,0.0,0.115846026,0.165083838,0.011516293,0.111973679,0.009354965,0.175961469,0.060824001,0.043903845,0.119256065,0.028064895,13
0.157000184,0.012206478,0.134538002,0.120293897,0.012206478,0.099036847,0.012206478,0.202664695,0.030134252,0.061516495,0.123449804,0.03474639,20
0.202140395,0.069686013,0.039242303,0.168116502,0.007317883,0.089763807,0.0,0.07966358,0.190042524,0.0,0.146709111,0.007317883,9
0.176767604,0.0,0.125406889,0.005120741,0.149699611,0.05161358,0.040645467,0.173535887,0.020162504,0.115970769,0.0,0.141076948,8
0.173852073,0.0,0.120741528,0.0,0.151329835,0.068598462,0.005679001,0.221149859,0.005679001,0.135003622,0.005679001,0.112287619,1
0.212751713,0.004986973,0.116626406,0.004986973,0.194569922,0.10359152,0.004986973,0.155628049,0.009973946,0.098604547,0.014960918,0.078332061,1
0.185743439,0.010015715,0.12559366,0.0,0.190993427,0.06202839,0.010015715,0.176601717,0.015023573,0.123429992,0.005007858,0.095546514,1
0.24189792,0.005169009,0.124142739,0.0,0.18022254,0.072776128,0.015507027,0.155982122,0.005169009,0.123184706,0.0,0.0759488,1
0.188358618,0.005133792,0.114604894,0.0,0.208141285,0.111775113,0.005133792,0.178070505,0.010267585,0.103083056,0.010267585,0.065163773,1
0.228764039,0.0,0.131456948,0.0,0.178148503,0.063853569,0.027211644,0.222989026,0.0,0.086350072,0.0,0.061226198,1
0.221725224,0.0,0.156767345,0.0,0.162343084,0.049461902,0.024730951,0.197780146,0.0,0.112998493,0.0,0.074192854,1
0.183490368,0.0,0.132294882,0.0,0.172647499,0.085982746,0.025794824,0.154912865,0.017196549,0.152934552,0.0,0.074745715,1
0.187233773,0.002930612,0.104033815,0.154012654,0.02642456,0.113841771,0.002930612,0.213259393,0.048021628,0.013753673,0.098157715,0.035399795,13
0.179484243,0.012688952,0.129446031,0.0,0.148876499,0.144082062,0.0,0.192044099,0.0,0.110396691,0.025377903,0.05760352,1
0.164226603,0.012530148,0.138522591,0.0,0.14267093,0.142278858,0.0,0.196282756,0.0,0.10274999,0.025060296,0.075677828,1
0.153905348,0.012774655,0.139174526,0.0,0.153802496,0.164217199,0.0,0.181841275,0.0,0.127944359,0.012774655,0.053565487,1
0.180496023,0.019028058,0.13584246,0.0,0.138095658,0.139248331,0.0,0.189362687,0.0,0.114968768,0.019028058,0.063929956,1
0.18813603,0.012412782,0.12320769,0.0,0.145636266,0.145636266,0.0,0.180991873,0.0,0.135216506,0.0,0.068762587,1
0.206119497,0.013089027,0.12497441,0.0,0.151042918,0.130590259,0.0,0.194128558,0.0,0.112082621,0.0,0.067972711,1
